Name,coordinates,FEATUREID,ΚΩΔΙΚΟΣ ΚΤΗΡΙΟΥ,ΚΩΔΙΚΟΣ ΥΨΟΥΣ ΚΤΗΡΙΟΥ,DXF_LAYER,Περιγραφή Κτηρίου,SYMBOL
BLDGGF," 33.34995973800005,35.16647081400004,0 33.34989503200006,35.16650085300006,0 33.34988753700003,35.16649149400007,0 33.34985419700007,35.16650697500006,0 33.34978539000008,35.16641104800004,0 33.34980078500007,35.16640439000003,0 33.34979690100005,35.16639816900005,0 33.34981588700003,35.16638991300005,0 33.34982039400006,35.16639590800003,0 33.34982682500004,35.16639312700005,0 33.34979728300004,35.16634886000003,0 33.34986189300003,35.16632091600008,0 33.34987571600004,35.16634138800004,0 33.34991611400005,35.16632395100004,0 33.34999235700008,35.16644282600004,0 33.34995412900003,35.16646057600008,0 33.34995973800005,35.16647081400004,0",655,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35128346600004,35.16649576500004,0 33.35125310700005,35.16646325000005,0 33.35130188800008,35.16643293300007,0 33.35132981400005,35.16646629700006,0 33.35128346600004,35.16649576500004,0",656,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35095293000006,35.16633558300003,0 33.35089216300003,35.16635682700007,0 33.35089941500007,35.16637079600002,0 33.35086303100007,35.16638636300007,0 33.35085685800004,35.16637599900002,0 33.35081405300008,35.16639007000003,0 33.35081976800007,35.16640165000007,0 33.35077169700003,35.16642065100007,0 33.35076242700006,35.16640470300007,0 33.35076773600008,35.16640138400004,0 33.35075227200008,35.16637426800003,0 33.35074790200002,35.16637595900005,0 33.35072158700007,35.16632889500005,0 33.35072741900007,35.16632677500007,0 33.35071296900003,35.16630085000003,0 33.35070660300005,35.16630136900005,0 33.35070024300006,35.16628416000003,0 33.35088933000003,35.16621708600007,0 33.35095293000006,35.16633558300003,0",657,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34891108100004,35.16638381200005,0 33.34898213700006,35.16637583500005,0 33.34898482900007,35.16640143200004,0 33.34893346500007,35.16640840700006,0 33.34893169900005,35.16640017400005,0 33.34891365000004,35.16640191500005,0 33.34891108100004,35.16638381200005,0",658,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34898213700006,35.16637583500005,0 33.34891108100004,35.16638381200005,0 33.34887079700008,35.16638833300004,0 33.34886904800004,35.16636847100006,0 33.34889983600004,35.16636307900006,0 33.34889713200005,35.16633572700005,0 33.34900385100008,35.16632412600006,0 33.34900576900003,35.16634061200006,0 33.34899551900003,35.16634281100005,0 33.34900077400005,35.16637374300007,0 33.34898213700006,35.16637583500005,0",659,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34905893000007,35.16631391600004,0 33.34896630800006,35.16621593400004,0 33.34901838300004,35.16618824300008,0 33.34900878000008,35.16617691600004,0 33.34909445200003,35.16612814600006,0 33.34911282800005,35.16615043800005,0 33.34911614200007,35.16614856900003,0 33.34915783800005,35.16620142300008,0 33.34916466600004,35.16619734800003,0 33.34917893900007,35.16621458000003,0 33.34917139200007,35.16621860400005,0 33.34919834800007,35.16625277100008,0 33.34915702100005,35.16627484800006,0 33.34915333500004,35.16627121300007,0 33.34910818300006,35.16629536400006,0 33.34910300200005,35.16629031900004,0 33.34905893000007,35.16631391600004,0",660,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35065831400004,35.16617598200003,0 33.35064281100006,35.16614408400005,0 33.35063250500008,35.16614792900003,0 33.35061539100008,35.16611757800007,0 33.35071388800003,35.16608179100007,0 33.35071801300006,35.16608930400003,0 33.35074933500005,35.16607745200003,0 33.35074536800005,35.16607035300007,0 33.35080527700006,35.16604858700003,0 33.35081504900006,35.16606509200005,0 33.35082959500005,35.16606018400006,0 33.35085565100007,35.16610892600005,0 33.35084629200003,35.16611234100003,0 33.35086842900006,35.16615441300007,0 33.35079199900008,35.16618080000006,0 33.35079620400006,35.16618912600006,0 33.35076145100004,35.16620112400005,0 33.35076447300003,35.16620789400002,0 33.35073388100005,35.16621797600004,0 33.35073090400005,35.16621167000005,0 33.35066894700003,35.16623306200006,0 33.35064150200003,35.16618723400006,0 33.35065081500005,35.16618426000008,0 33.35064822500004,35.16617938100006,0 33.35065831400004,35.16617598200003,0",661,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34971243800004,35.16620372800003,0 33.34966255600006,35.16622880500006,0 33.34964214400003,35.16620016500008,0 33.34969397600003,35.16617465100006,0 33.34971243800004,35.16620372800003,0",662,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34936565600003,35.16608634600004,0 33.34940187400008,35.16606550600005,0 33.34947383200006,35.16614841200004,0 33.34935451200005,35.16621987100007,0 33.34933229900003,35.16619369400007,0 33.34932542900003,35.16619743100006,0 33.34929145100006,35.16615735000005,0 33.34938088600006,35.16610617600003,0 33.34936565600003,35.16608634600004,0",663,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35133589200007,35.16613526000003,0 33.35136983100006,35.16601034200005,0 33.35149209300005,35.16603158300006,0 33.35147972000004,35.16607843600008,0 33.35147169500004,35.16607754800003,0 33.35146152200008,35.16612219700005,0 33.35145653400008,35.16612148700006,0 33.35144698100004,35.16615442300008,0 33.35133589200007,35.16613526000003,0",664,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34972834900003,35.16608458700006,0 33.34960809000006,35.16615726600003,0 33.34943669200004,35.16596940100004,0 33.34942933800005,35.16597395500003,0 33.34936302000006,35.16589981200008,0 33.34940583000002,35.16587376600006,0 33.34938834800005,35.16585624500004,0 33.34943469700005,35.16582761200004,0 33.34945332100006,35.16584459800004,0 33.34948858200005,35.16582341500003,0 33.34972834900003,35.16608458700006,0",665,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34940187400008,35.16606550600005,0 33.34936565600003,35.16608634600004,0 33.34935747500003,35.16607557500004,0 33.34927959700008,35.16611848100007,0 33.34920689800003,35.16602632000007,0 33.34931520800006,35.16596513800005,0 33.34940187400008,35.16606550600005,0",666,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35058146600005,35.16606115500008,0 33.35056523000003,35.16603300500003,0 33.35057118500004,35.16603069600006,0 33.35055693200008,35.16600598600007,0 33.35055088000007,35.16600812500008,0 33.35051847900007,35.16595194900003,0 33.35051829100007,35.16594688400005,0 33.35052128400002,35.16594381200008,0 33.35056414200005,35.16592721800004,0 33.35056642000006,35.16593165700004,0 33.35060498400003,35.16591781800003,0 33.35059808100004,35.16590483100003,0 33.35064200800008,35.16588910700006,0 33.35064829400005,35.16590268400006,0 33.35068049800003,35.16589128900006,0 33.35067737500003,35.16588553200006,0 33.35071589900008,35.16587183200005,0 33.35077145900004,35.16597598900006,0 33.35073799000003,35.16598785900004,0 33.35074102400006,35.16599365600007,0 33.35070557400007,35.16600625800004,0 33.35070206200004,35.16600062200007,0 33.35067018700005,35.16601190600005,0 33.35067823600008,35.16602629700003,0 33.35058146600005,35.16606115500008,0",667,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34974806300005,35.16605746900007,0 33.34973994800004,35.16605980100007,0 33.34969692100003,35.16601182900007,0 33.34970654400007,35.16600644100004,0 33.34974806300005,35.16605746900007,0",668,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34936263400005,35.16596355900003,0 33.34935678500006,35.16595683500003,0 33.34937987800004,35.16594221400004,0 33.34938594100004,35.16594855100004,0 33.34936263400005,35.16596355900003,0",669,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34929630000005,35.16590142000007,0 33.34928382500004,35.16591212000003,0 33.34924862900004,35.16595385100004,0 33.34923114800006,35.16594288500005,0 33.34926682700007,35.16590074200008,0 33.34927495000005,35.16589253800004,0 33.34928167700008,35.16588717900004,0 33.34929630000005,35.16590142000007,0",670,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34950540100004,35.16448539600003,0 33.34947529400006,35.16448604700003,0 33.34947513300006,35.16447344300008,0 33.34945796900007,35.16447415200003,0 33.34945794300006,35.16449147500003,0 33.34943878300004,35.16449100900007,0 33.34941920700004,35.16449337100005,0 33.34934611000006,35.16440402100005,0 33.34939060100004,35.16436052900008,0 33.34957846700007,35.16435437900003,0 33.34958181000008,35.16444214200004,0 33.34951998000003,35.16444324000003,0 33.34952006600003,35.16444646000008,0 33.34950243200007,35.16444798100008,0 33.34950540100004,35.16448539600003,0",671,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35279611400006,35.16434641300003,0 33.35277965400007,35.16434888700007,0 33.35278054000003,35.16435379300003,0 33.35276450400005,35.16435624300004,0 33.35276335800006,35.16435133600004,0 33.35271698200006,35.16435830600005,0 33.35269960400007,35.16428513100004,0 33.35258602300007,35.16430550300004,0 33.35255077200003,35.16414830200006,0 33.35263778500007,35.16413422900007,0 33.35264375400004,35.16415643800008,0 33.35266859300003,35.16415182000003,0 33.35266316600007,35.16413012400005,0 33.35274121900005,35.16411749800005,0 33.35277888100006,35.16427091300005,0 33.35278565300007,35.16426969800006,0 33.35279769700003,35.16431497900004,0 33.35278969500007,35.16431626000008,0 33.35279611400006,35.16434641300003,0",672,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35314757400005,35.16385273600002,0 33.35334177300007,35.16381873800003,0 33.35336980100004,35.16392867300004,0 33.35332528300006,35.16393662600007,0 33.35333730200006,35.16398459000004,0 33.35333645600008,35.16399039000004,0 33.35333080200007,35.16399549500005,0 33.35332090500003,35.16399805000003,0 33.35331100600007,35.16399851600005,0 33.35330478200007,35.16399596700006,0 33.35330110200005,35.16398993700005,0 33.35329513500005,35.16396156400003,0 33.35328121900005,35.16396405000006,0 33.35329866000006,35.16402941800004,0 33.35319885200005,35.16404633800005,0 33.35314757400005,35.16385273600002,0",673,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.34892637300004,35.16388101200005,0 33.34902257400006,35.16383143700006,0 33.34902654100006,35.16383572900003,0 33.34905048300004,35.16382388500006,0 33.34907772000003,35.16386003500003,0 33.34910529100006,35.16384696300003,0 33.34911282800005,35.16384710100004,0 33.34912019400008,35.16385145300006,0 33.34913988300008,35.16387938800006,0 33.34914730300005,35.16387611700003,0 33.34921902800005,35.16397118400005,0 33.34910270000006,35.16402986300005,0 33.34903073500004,35.16402544600004,0 33.34892637300004,35.16388101200005,0",674,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35808645400005,35.16350756300005,0 33.35869231900006,35.16347563700003,0 33.35870091900006,35.16348708700008,0 33.35867415600006,35.16351717100002,0 33.35868229300007,35.16352431400003,0 33.35865965300008,35.16355004700006,0 33.35866895000004,35.16355718900007,0 33.35864456800005,35.16358244700007,0 33.35864805700004,35.16359006700003,0 33.35863064100005,35.16360912900007,0 33.35859172500005,35.16361057200004,0 33.35856675300005,35.16362010900008,0 33.35855745400005,35.16361106100004,0 33.35853168000006,35.16362266900006,0 33.35852238200005,35.16361409800004,0 33.35849276400006,35.16362363600007,0 33.35848753200003,35.16361649200007,0 33.35847591500004,35.16361649700008,0 33.35845384700008,35.16362698500006,0 33.35844745400004,35.16361841200006,0 33.35841493200007,35.16362890400006,0 33.35840853700006,35.16362033100006,0 33.35837775700003,35.16363177500006,0 33.35837078200007,35.16362177400004,0 33.35833883900006,35.16363178900008,0 33.35833207400003,35.16362321400004,0 33.35830303700004,35.16363322900003,0 33.35829083600004,35.16362656400003,0 33.35826354100004,35.16363753000007,0 33.35825308200003,35.16362895900005,0 33.35822453800006,35.16364096300003,0 33.35821826400007,35.16363122500007,0 33.35818627000003,35.16364151700003,0 33.35817669700003,35.16363232200007,0 33.35815196100003,35.16364261200005,0 33.35813711100008,35.16363396000003,0 33.35810577600006,35.16364587500004,0 33.35809521400006,35.16363586800003,0 33.35808645400005,35.16350756300005,0",675,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35478002100007,35.16328741200005,0 33.35479090000007,35.16339438800003,0 33.35441183200004,35.16341706300005,0 33.35432123600003,35.16337374100004,0 33.35430914600005,35.16328749600007,0 33.35434054900003,35.16325568500002,0 33.35444897300005,35.16324603100003,0 33.35445165600004,35.16326301400005,0 33.35449628500004,35.16325825800004,0 33.35449931200003,35.16329969700007,0 33.35478002100007,35.16328741200005,0",676,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35502062300003,35.16335868600004,0 33.35496954200005,35.16336164300003,0 33.35496860700005,35.16334210600007,0 33.35487486200003,35.16334549700008,0 33.35486926500005,35.16330122500006,0 33.35488388500005,35.16330050200003,0 33.35488276400002,35.16324987000007,0 33.35501238000006,35.16324568700003,0 33.35502062300003,35.16335868600004,0",677,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35593651800008,35.16322561300007,0 33.35591805400003,35.16322916200005,0 33.35591835400004,35.16323192600004,0 33.35591888800008,35.16323683500008,0 33.35585238100003,35.16325085200003,0 33.35584668200005,35.16325110400004,0 33.35578265000004,35.16325393600005,0 33.35578081900007,35.16324705500006,0 33.35575919700005,35.16324877700004,0 33.35575558900007,35.16323219500004,0 33.35573297100007,35.16323470900005,0 33.35572062200004,35.16316195000007,0 33.35570883400004,35.16316259600006,0 33.35570448300007,35.16313350000007,0 33.35571530500005,35.16313203400006,0 33.35571485200006,35.16313001200007,0 33.35578812500006,35.16312132800005,0 33.35578820300003,35.16311729600005,0 33.35582457100003,35.16311416100007,0 33.35582773600004,35.16312832000006,0 33.35592804300006,35.16311718100008,0 33.35593778700007,35.16317216200002,0 33.35592838300005,35.16317647000005,0 33.35593651800008,35.16322561300007,0",678,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.37113955000007,35.15847868100008,0 33.37112434500006,35.15849815200005,0 33.37108076400006,35.15847525600003,0 33.37109546900007,35.15845618000003,0 33.37113955000007,35.15847868100008,0",679,1310,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.36881792000003,35.16093053800006,0 33.36882297500006,35.16094114100008,0 33.36858913400005,35.16101739200008,0 33.36858400100005,35.16100657100003,0 33.36856212300006,35.16096044900007,0 33.36855940300006,35.16096130900007,0 33.36851221100005,35.16086286300003,0 33.36857665300005,35.16084153100007,0 33.36860567400004,35.16090074800007,0 33.36863789200004,35.16089106800007,0 33.36863409000006,35.16088600900002,0 33.36863450800007,35.16087634800005,0 33.36864181300007,35.16086786700004,0 33.36865160600007,35.16086420800008,0 33.36865897600006,35.16086458200005,0 33.36866883600004,35.16086977600003,0 33.36867742400006,35.16087919100005,0 33.36871726800007,35.16086722000006,0 33.36868919100004,35.16080534600008,0 33.36873845300005,35.16078950800005,0 33.36875335700006,35.16082048400006,0 33.36876789100006,35.16081623000008,0 33.36880016900005,35.16088516100007,0 33.36879679300006,35.16088622900003,0 33.36881792000003,35.16093053800006,0",680,1300,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35813990400004,35.16105911800003,0 33.35811123000008,35.16109557300007,0 33.35792969600004,35.16112375300003,0 33.35791238600007,35.16103827300003,0 33.35802244800004,35.16101878400008,0 33.35801078800006,35.16091557200008,0 33.35803329500004,35.16091215200004,0 33.35803071100003,35.16090212500006,0 33.35802286900002,35.16090219600005,0 33.35802340100003,35.16090540700003,0 33.35789764800006,35.16092463300004,0 33.35788309700007,35.16087239400008,0 33.35788055800003,35.16086327700003,0 33.35795748200007,35.16085173100004,0 33.35796383700006,35.16088745300004,0 33.35800595600006,35.16088385600006,0 33.35799044100003,35.16078590800004,0 33.35792099400004,35.16079899600004,0 33.35789399200007,35.16072205800003,0 33.35806172800005,35.16068959700004,0 33.35809734300005,35.16070576400006,0 33.35809907700008,35.16070655100003,0 33.35809918400003,35.16070747200007,0 33.35809931100005,35.16070857600005,0 33.35809944000005,35.16070968800005,0 33.35813990400004,35.16105911800003,0",681,1301,2,BLDGGF,Ισόγειο Κτίριο,24
BLDGGF," 33.35166638700008,35.16365404400005,0 33.35166381900007,35.16380800800005,0 33.35166323300007,35.16384307600004,0 33.35162959500008,35.16384321900006,0 33.35162970500005,35.16385494500003,0 33.35153267600003,35.16389492100007,0 33.35150169000008,35.16388567300004,0 33.35150077300006,35.16385844400003,0 33.35151253000004,35.16385783300007,0 33.35151395500003,35.16380805300003,0 33.35151531200006,35.16376059400005,0 33.35149694700004,35.16375891100006,0 33.35149875600007,35.16372321300003,0 33.35151636900002,35.16372368000003,0 33.35151891900006,35.16363665200004,0 33.35162777000005,35.16364954900007,0 33.35166638700008,35.16365404400005,0",682,1300,2,BLDGGF,Ισόγειο Κτίριο,24
